filepath,text_asr,text_translated,intent,language,full_audio_path
en-US~LATEST_TRANSACTIONS/602baeea963e11ccd901ce14.wav,show my latest transactions,show my latest transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baeea963e11ccd901ce14.wav
en-US~LATEST_TRANSACTIONS/602baf95963e11ccd901ce4a.wav,hello this is Robert I have two transactions on my account which I'm not I don't recognize the last five or six transactions in the last 72 hours,hello this is Robert I have two transactions on my account which I'm not I don't recognize the last five or six transactions in the last 72 hours,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baf95963e11ccd901ce4a.wav
en-US~LATEST_TRANSACTIONS/602ba078bb1e6d0fbce91fd7.wav,hi I was looking at my recent transactions and I saw a bunch on the apps that I didn't recognize I didn't make I would like the account to be Frozen please and if I could get,hi I was looking at my recent transactions and I saw a bunch on the apps that I didn't recognize I didn't make I would like the account to be Frozen please and if I could get,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba078bb1e6d0fbce91fd7.wav
en-US~LATEST_TRANSACTIONS/602ba44005f96973d6794427.wav,please tell me my most recent transaction,please tell me my most recent transaction,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba44005f96973d6794427.wav
en-US~LATEST_TRANSACTIONS/602ba6415f67b421554f6412.wav,I would like to see my most recent transactions,I would like to see my most recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba6415f67b421554f6412.wav
en-US~LATEST_TRANSACTIONS/602ba5b5bb1e6d0fbce92079.wav,hello I would like to see my latest transactions,hello I would like to see my latest transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba5b5bb1e6d0fbce92079.wav
en-US~LATEST_TRANSACTIONS/602b9a90963e11ccd901cbd0.wav,hello I was looking at my recent transactions and I saw that there's a payment that I didn't make will you be able to stop this thank you,hello I was looking at my recent transactions and I saw that there's a payment that I didn't make will you be able to stop this thank you,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602b9a90963e11ccd901cbd0.wav
en-US~LATEST_TRANSACTIONS/602ba5dfbb1e6d0fbce92080.wav,hi-yah is there any way that I could access my recent transaction history,hi-yah is there any way that I could access my recent transaction history,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba5dfbb1e6d0fbce92080.wav
en-US~LATEST_TRANSACTIONS/602baf2a5f67b421554f64d0.wav,can you please tell me my latest transactions,can you please tell me my latest transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baf2a5f67b421554f64d0.wav
en-US~LATEST_TRANSACTIONS/602bae74bb1e6d0fbce92262.wav,hi I would like to get my most recent bank transaction thank you very much,hi I would like to get my most recent bank transaction thank you very much,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602bae74bb1e6d0fbce92262.wav
en-US~LATEST_TRANSACTIONS/602baf29bb1e6d0fbce922a9.wav,please show me my latest transactions,please show me my latest transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baf29bb1e6d0fbce922a9.wav
en-US~LATEST_TRANSACTIONS/602baf425f67b421554f64d3.wav,did something in my account that I'm not sure. Can you show me my last turned back because I'm not familiar with that payment,did something in my account that I'm not sure. Can you show me my last turned back because I'm not familiar with that payment,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baf425f67b421554f64d3.wav
en-US~LATEST_TRANSACTIONS/602b9f12963e11ccd901cc2d.wav,how do I see my most recent transactions,how do I see my most recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602b9f12963e11ccd901cc2d.wav
en-US~LATEST_TRANSACTIONS/602baed2bb1e6d0fbce92286.wav,I want to review my transaction,I want to review my transaction,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602baed2bb1e6d0fbce92286.wav
en-US~LATEST_TRANSACTIONS/602bac7505f96973d67944ce.wav,hi I was calling to see my recent transaction history,hi I was calling to see my recent transaction history,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602bac7505f96973d67944ce.wav
en-US~LATEST_TRANSACTIONS/602ba4a0bb1e6d0fbce92047.wav,Ohio can you show me all of my latest transactions Place everything that I've done in the last week,Ohio can you show me all of my latest transactions Place everything that I've done in the last week,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba4a0bb1e6d0fbce92047.wav
en-US~LATEST_TRANSACTIONS/602ba8395f67b421554f643d.wav,what are my most recent transactions,what are my most recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba8395f67b421554f643d.wav
en-US~LATEST_TRANSACTIONS/602ba86a963e11ccd901cd1a.wav,hi and thank to see all my recent transactions please,hi and thank to see all my recent transactions please,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602ba86a963e11ccd901cd1a.wav
en-US~LATEST_TRANSACTIONS/602bac2405f96973d67944c7.wav,I have a transaction I don't recognize could you please tell me who the payment came from,I have a transaction I don't recognize could you please tell me who the payment came from,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602bac2405f96973d67944c7.wav
en-US~LATEST_TRANSACTIONS/602bad2a963e11ccd901cdd3.wav,show me my recent transactions,show me my recent transactions,LATEST_TRANSACTIONS,en-US,MInDS-14\audio\en-US~LATEST_TRANSACTIONS/602bad2a963e11ccd901cdd3.wav
en-US~HIGH_VALUE_PAYMENT/602ba77f963e11ccd901ccf2.wav,how do I confirm a large email with a text message,how do I confirm a large email with a text message,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba77f963e11ccd901ccf2.wav
en-US~HIGH_VALUE_PAYMENT/602b99f6963e11ccd901cbc2.wav,hello I just made a large payment online and it told me that I lose you receive an SMS message but I haven't received it yet you know what the problem is,hello I just made a large payment online and it told me that I lose you receive an SMS message but I haven't received it yet you know what the problem is,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b99f6963e11ccd901cbc2.wav
en-US~HIGH_VALUE_PAYMENT/602b9d04963e11ccd901cc0d.wav,I'm trying to make a large payment online and it says loc confirmation through text,I'm trying to make a large payment online and it says loc confirmation through text,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b9d04963e11ccd901cc0d.wav
en-US~HIGH_VALUE_PAYMENT/602baef9963e11ccd901ce1e.wav,I'm trying to pay a large amount of money and I need to get your code sent to my phone,I'm trying to pay a large amount of money and I need to get your code sent to my phone,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602baef9963e11ccd901ce1e.wav
en-US~HIGH_VALUE_PAYMENT/602bae5dbb1e6d0fbce92254.wav,why do I keep getting these text messages I just want to pay off my balance,why do I keep getting these text messages I just want to pay off my balance,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602bae5dbb1e6d0fbce92254.wav
en-US~HIGH_VALUE_PAYMENT/602b9d96963e11ccd901cc18.wav,I'm making a large purchase and I'm trying to use the confirmation code that I received through text message,I'm making a large purchase and I'm trying to use the confirmation code that I received through text message,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b9d96963e11ccd901cc18.wav
en-US~HIGH_VALUE_PAYMENT/602ba3b45f67b421554f63e7.wav,hi I'm trying to make a pretty large payment and I'm getting a message that I will get a text message it says it's an SMS I don't really know what that isn't what I'm supposed to do,hi I'm trying to make a pretty large payment and I'm getting a message that I will get a text message it says it's an SMS I don't really know what that isn't what I'm supposed to do,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba3b45f67b421554f63e7.wav
en-US~HIGH_VALUE_PAYMENT/602b9ccb05f96973d67943e0.wav,hi hello I'm trying to make a large payment and I just need to know what to do if you get a text message correct a confirmation celebrity for,hi hello I'm trying to make a large payment and I just need to know what to do if you get a text message correct a confirmation celebrity for,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b9ccb05f96973d67943e0.wav
en-US~HIGH_VALUE_PAYMENT/602ba60005f96973d6794445.wav,what number are you sending my high payment SMS code to,what number are you sending my high payment SMS code to,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba60005f96973d6794445.wav
en-US~HIGH_VALUE_PAYMENT/602babdc05f96973d67944c2.wav,hi I'm trying to make a large purchase online and it's saying that I'm going to receive an SMS message code and I'm not sure what to do,hi I'm trying to make a large purchase online and it's saying that I'm going to receive an SMS message code and I'm not sure what to do,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602babdc05f96973d67944c2.wav
en-US~HIGH_VALUE_PAYMENT/602baf0ebb1e6d0fbce922a0.wav,I'm trying to make a purchase online but keeps telling me a SMS code I'm not sure what that is,I'm trying to make a purchase online but keeps telling me a SMS code I'm not sure what that is,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602baf0ebb1e6d0fbce922a0.wav
en-US~HIGH_VALUE_PAYMENT/602ba7e3bb1e6d0fbce920db.wav,hi I'm trying to make a large payment online and I got this text message with a confirmation code I just wasn't sure what that was for,hi I'm trying to make a large payment online and I got this text message with a confirmation code I just wasn't sure what that was for,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba7e3bb1e6d0fbce920db.wav
en-US~HIGH_VALUE_PAYMENT/602bab78963e11ccd901cd8c.wav,I am attempting to make a high-value purchase could you please tell me how I use the SMS code,I am attempting to make a high-value purchase could you please tell me how I use the SMS code,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602bab78963e11ccd901cd8c.wav
en-US~HIGH_VALUE_PAYMENT/602b9d30bb1e6d0fbce91fa1.wav,how to make a large payment online and I see that it says that as send me a text message her company was wondering why this is,how to make a large payment online and I see that it says that as send me a text message her company was wondering why this is,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b9d30bb1e6d0fbce91fa1.wav
en-US~HIGH_VALUE_PAYMENT/602ba967963e11ccd901cd35.wav,I'm trying to make a large payment online and you're supposed to be sending me a confirmation code Via SMS,I'm trying to make a large payment online and you're supposed to be sending me a confirmation code Via SMS,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba967963e11ccd901cd35.wav
en-US~HIGH_VALUE_PAYMENT/602ba9dd963e11ccd901cd4e.wav,yeah hi I'm trying to make a fairly large payment using my debit card confirmation code what exactly am I supposed to do with it,yeah hi I'm trying to make a fairly large payment using my debit card confirmation code what exactly am I supposed to do with it,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba9dd963e11ccd901cd4e.wav
en-US~HIGH_VALUE_PAYMENT/602bafce05f96973d679451d.wav,hi I'm trying to make a large payment online and isn't getting us I don't know what it is and I don't know what they're supposed to do can you help me please,hi I'm trying to make a large payment online and isn't getting us I don't know what it is and I don't know what they're supposed to do can you help me please,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602bafce05f96973d679451d.wav
en-US~HIGH_VALUE_PAYMENT/602baef5963e11ccd901ce1b.wav,how do I use the SMS code sent for a large payment,how do I use the SMS code sent for a large payment,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602baef5963e11ccd901ce1b.wav
en-US~HIGH_VALUE_PAYMENT/602bae69963e11ccd901cdff.wav,I want to make a large payment online but it says I need to get a text message I'm not sure what I need to do,I want to make a large payment online but it says I need to get a text message I'm not sure what I need to do,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602bae69963e11ccd901cdff.wav
en-US~HIGH_VALUE_PAYMENT/602baf9605f96973d6794519.wav,trying to make a high price payment and I'm getting these texts,trying to make a high price payment and I'm getting these texts,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602baf9605f96973d6794519.wav
en-US~HIGH_VALUE_PAYMENT/602b9baf963e11ccd901cbec.wav,a large amount and I keep getting these text messages,a large amount and I keep getting these text messages,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b9baf963e11ccd901cbec.wav
en-US~HIGH_VALUE_PAYMENT/602baf075f67b421554f64ca.wav,I'm making a large payment on my account what do I do with it,I'm making a large payment on my account what do I do with it,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602baf075f67b421554f64ca.wav
en-US~HIGH_VALUE_PAYMENT/602b9e9d963e11ccd901cc28.wav,I wanted to pay a large amount but I wanted to also verify that the confirmation code that I'm receiving via text message is actually coming from the bank,I wanted to pay a large amount but I wanted to also verify that the confirmation code that I'm receiving via text message is actually coming from the bank,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b9e9d963e11ccd901cc28.wav
en-US~HIGH_VALUE_PAYMENT/602ba93d5f67b421554f644f.wav,hi I need to pay kind of a big amount of money,hi I need to pay kind of a big amount of money,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba93d5f67b421554f644f.wav
en-US~HIGH_VALUE_PAYMENT/602ba6145f67b421554f640f.wav,I would like to make a large payment online,I would like to make a large payment online,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba6145f67b421554f640f.wav
en-US~HIGH_VALUE_PAYMENT/602ba52b963e11ccd901cca9.wav,I'm trying to pay a large amount for a alone you keep sending me confirmation,I'm trying to pay a large amount for a alone you keep sending me confirmation,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba52b963e11ccd901cca9.wav
en-US~HIGH_VALUE_PAYMENT/602ba8b0bb1e6d0fbce92106.wav,I'd like to make a kind of large payment,I'd like to make a kind of large payment,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba8b0bb1e6d0fbce92106.wav
en-US~HIGH_VALUE_PAYMENT/602ba755963e11ccd901ccee.wav,I'm trying to make a large payment and it says it's going to send a confirmation code Via SMS I don't know how it works can you explain it to me,I'm trying to make a large payment and it says it's going to send a confirmation code Via SMS I don't know how it works can you explain it to me,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602ba755963e11ccd901ccee.wav
en-US~HIGH_VALUE_PAYMENT/602b9f13963e11ccd901cc2e.wav,hi I am trying to make a big payment online and it says I'll get a text message from you guys to confirm my identity so I guess I'm standing by whenever you send it I'll be,hi I am trying to make a big payment online and it says I'll get a text message from you guys to confirm my identity so I guess I'm standing by whenever you send it I'll be,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602b9f13963e11ccd901cc2e.wav
en-US~HIGH_VALUE_PAYMENT/602bae85bb1e6d0fbce9226a.wav,says I'm trying to make a large payment and I'm going to be getting a text message,says I'm trying to make a large payment and I'm going to be getting a text message,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602bae85bb1e6d0fbce9226a.wav
en-US~HIGH_VALUE_PAYMENT/602baf59963e11ccd901ce3f.wav,I'm getting a text message about a payment I'm trying to make online please explain,I'm getting a text message about a payment I'm trying to make online please explain,HIGH_VALUE_PAYMENT,en-US,MInDS-14\audio\en-US~HIGH_VALUE_PAYMENT/602baf59963e11ccd901ce3f.wav
